,Date,banks_positive,banks_neutral,banks_negative,fin_positive,fin_neutral,fin_negative,count_banks,count_fin,dollar,sp500,dollar_diff,sp500_diff
254,2022-09-12,,,,0.2007851859554648,0.2484768457710743,0.5507379841059447,0,5,123.28,4110.41,-0.4385000000000048,43.04999999999973
255,2022-09-13,0.1539563089609146,0.7428734302520752,0.1031703054904937,0.26316147088073194,0.4250330664217472,0.31180546386167407,1,4,124.3481,3932.69,1.0681000000000012,-177.7199999999998
256,2022-09-14,0.2699879705905914,0.6227855086326599,0.10722649749368425,0.13186550885438916,0.29747691564261913,0.5706575699150562,2,4,124.3788,3946.01,0.030699999999995953,13.320000000000164
257,2022-09-15,0.202025331556797,0.7614410817623138,0.0365335866808891,0.2176293521964301,0.40343568846583366,0.37893496147201705,2,24,124.8118,3901.35,0.43300000000000693,-44.66000000000031
258,2022-09-16,0.0559281557798385,0.9055997133255004,0.0384721867740154,0.17826244390259183,0.5411706132193407,0.28056693356484175,1,6,124.8039,3873.33,-0.007900000000006457,-28.019999999999982
261,2022-09-19,,,,0.16489391454628533,0.511222667992115,0.3238834331610373,0,7,124.9384,3899.89,0.13450000000000273,26.559999999999945
262,2022-09-20,0.22668803731600443,0.7188979188601176,0.05441402519742639,0.23694971265892187,0.2596823889762163,0.5033679120242595,3,6,125.0583,3855.93,0.11990000000000123,-43.960000000000036
263,2022-09-21,0.1240669712424278,0.8396719098091125,0.0362611263990402,0.1992302586191467,0.53399089298078,0.2667788417477693,1,7,125.6664,3789.93,0.6080999999999932,-66.0
264,2022-09-22,0.21307475197439393,0.5542979116241137,0.2326273194824656,0.18348164148628704,0.39104833006858825,0.4254700053483248,6,5,126.0729,3757.99,0.4065000000000083,-31.940000000000055
265,2022-09-23,0.20310518943837708,0.731608510017395,0.06528629655284533,0.48625017205874127,0.39877430349588394,0.11497549635047709,7,6,127.169,3693.23,1.0960999999999927,-64.75999999999976
268,2022-09-26,0.17557189884510904,0.7668826038187201,0.05754550038413563,0.27604233295741404,0.24512267248197037,0.47883500277318736,11,11,128.3196,3655.04,1.1506000000000114,-38.190000000000055
269,2022-09-27,0.23268507607281208,0.7304164804518223,0.036898469086736385,0.40231572588284803,0.51478843887647,0.08289588242769236,8,3,128.3198,3647.29,0.0001999999999782176,-7.75
270,2022-09-28,0.21212578023021866,0.7253994670781222,0.06247474498708134,0.3492433133402041,0.48856766734804424,0.1621890022818531,11,7,127.9785,3719.04,-0.3412999999999897,71.75
271,2022-09-29,0.17107482487335798,0.7050715573132038,0.12385361944325263,0.13118320181965823,0.4955980509519577,0.373218746483326,8,5,127.4238,3640.47,-0.5546999999999969,-78.57000000000016
272,2022-09-30,0.20441862777806813,0.7193274293094873,0.07625394663773472,0.6245888322591782,0.3203675051530202,0.05504364023605977,16,3,127.4039,3585.62,-0.019900000000006912,-54.84999999999991
275,2022-10-03,0.402686670422554,0.5691173523664474,0.028195973485708195,0.36071985494345427,0.2479148507118225,0.39136529956012966,3,10,126.977,3678.43,-0.4268999999999892,92.80999999999995
276,2022-10-04,0.10638685431331393,0.6720383614301682,0.22157481778413055,0.369438910484314,0.3847215257585049,0.2458395279943943,4,5,126.1065,3790.93,-0.8705000000000069,112.5
277,2022-10-05,0.2322103530168533,0.6463126540184021,0.12147699203342195,0.10959279013331977,0.4337687739171088,0.45663843769580126,2,8,126.7759,3783.28,0.669399999999996,-7.649999999999636
278,2022-10-06,0.21720802287260688,0.7473920782407125,0.035399877776702234,0.22151276711374518,0.5942345537245274,0.1842526899650693,3,10,127.1507,3744.52,0.37480000000000757,-38.76000000000022
279,2022-10-07,0.10503000542521475,0.863040030002594,0.03192995041608806,0.1960472272975104,0.4752208100897925,0.32873196208051264,5,7,127.215,3639.66,0.06430000000000291,-104.86000000000013
283,2022-10-11,0.2977732539176941,0.662648755311966,0.03957798983901735,0.14523127183995463,0.45900813151489606,0.39576058529994707,10,11,127.5866,3588.84,0.3716000000000008,-50.81999999999971
284,2022-10-12,0.15710391166309512,0.7168160974979401,0.12607996320972836,0.5021261498332024,0.41581729240715504,0.08205655799247319,6,4,128.0611,3577.03,0.47450000000000614,-11.809999999999945
285,2022-10-13,0.2348141130059957,0.5668674409389496,0.19831842556595797,0.20400308817625046,0.44204033613204957,0.3539565712213516,2,5,127.6538,3669.91,-0.40730000000000643,92.87999999999965
286,2022-10-14,0.1438468535031591,0.779350106205259,0.07680302432605193,0.2659548221156001,0.30825704056769604,0.4257881406694651,7,10,128.2418,3583.07,0.5880000000000081,-86.83999999999969
289,2022-10-17,0.1657634031559739,0.7720087085451398,0.06222790506269247,0.3414259934797883,0.42490011560065405,0.23367388559771435,7,14,127.578,3677.95,-0.663800000000009,94.87999999999965
290,2022-10-18,0.15728728622198102,0.7516967266798019,0.09101600330322976,0.24244599626399574,0.3787460597231984,0.37880793027579784,10,8,127.843,3719.98,0.26500000000000057,42.0300000000002
291,2022-10-19,,,,0.09889635596085675,0.513267760927027,0.3878359042785384,0,11,128.3211,3695.16,0.47809999999999775,-24.820000000000164
292,2022-10-20,0.06213930621743195,0.8228683590888977,0.11499233618378635,0.24164720810949802,0.49892074055969715,0.25943204294890165,5,8,127.9346,3665.78,-0.38649999999999807,-29.379999999999654
293,2022-10-21,0.12227378040552137,0.7612117677927017,0.11651445785537358,0.3294100694358349,0.5819466888904572,0.08864321075379843,8,5,127.606,3752.75,-0.32860000000000866,86.9699999999998
296,2022-10-24,0.08845150545239447,0.6934496492147446,0.21809886395931238,0.33465469146476073,0.38701178922372703,0.2783335163531935,5,17,127.9692,3797.34,0.3632000000000062,44.590000000000146
297,2022-10-25,0.16878932565450663,0.7695453047752381,0.061665389686822836,0.21980489511042833,0.5209085494279861,0.25928655670334894,5,6,127.3311,3859.11,-0.6380999999999943,61.76999999999998
298,2022-10-26,0.22392746210098266,0.7025916934013366,0.0734808303415775,0.15759006403386588,0.35154182836413383,0.4908680893480778,5,10,126.4195,3830.6,-0.9116000000000071,-28.51000000000022
299,2022-10-27,0.2234923094511032,0.6577667013875076,0.11874099215492603,0.2763104881895216,0.3598495549277255,0.3638399615883827,28,19,126.6541,3807.3,0.23460000000000036,-23.299999999999727
300,2022-10-28,0.22872666716575624,0.7053603887557983,0.06591293029487126,0.36119783607621986,0.3175508926312129,0.3212512674120565,5,6,127.1645,3901.06,0.5104000000000042,93.75999999999976
303,2022-10-31,0.0851270712912082,0.833380201458931,0.081492743268609,0.2743016076274216,0.3945057182572782,0.3311926625901833,10,16,127.5786,3871.98,0.4140999999999906,-29.079999999999927
304,2022-11-01,0.19952381051217133,0.5670858988395104,0.2333902930124448,0.18690454512834545,0.4719156324863434,0.34117983318865297,26,5,127.348,3856.1,-0.23059999999999548,-15.88000000000011
305,2022-11-02,0.18211401761932802,0.7228048227050088,0.09508115070110011,0.24021224411470546,0.4509509152599743,0.3088368286511728,11,14,127.2652,3759.69,-0.08280000000000598,-96.40999999999985
306,2022-11-03,0.28799199427549654,0.6324456700911889,0.07956233864220286,0.23314190847855626,0.43044804826830374,0.3364100410518321,13,33,128.1087,3719.89,0.8435000000000059,-39.80000000000018
307,2022-11-04,0.14387799364825088,0.790478934844335,0.06564309013386561,0.3381480401577918,0.3840159169937435,0.27783604966182457,12,19,127.1053,3770.55,-1.0033999999999992,50.66000000000031
310,2022-11-07,0.2397077361291105,0.650607549331405,0.10968472707000641,0.3117620357179216,0.39140641401921,0.296831540869815,11,35,126.2613,3806.8,-0.8439999999999941,36.25
311,2022-11-08,0.11227415204048155,0.6041340053081512,0.2835918560624123,0.1803139995317906,0.44434958789497614,0.37533641746267676,5,16,125.6077,3828.11,-0.6536000000000115,21.309999999999945
312,2022-11-09,0.17800331754343848,0.7848566855703082,0.037139975066695856,0.35438102164438795,0.4271721238536494,0.2184468600898981,7,14,125.9479,3748.57,0.34020000000001005,-79.53999999999996
313,2022-11-10,0.1812847635398308,0.7122052237391472,0.1065100093061725,0.2149132290281928,0.48300666362047195,0.3020801021216007,12,26,124.6714,3956.37,-1.2764999999999986,207.79999999999973
317,2022-11-14,0.1775430379759358,0.7222907452479653,0.1001662241052026,0.17270195009630349,0.39492203011399224,0.4323760156652757,23,63,123.3884,3957.25,-1.2830000000000013,0.8800000000001091
318,2022-11-15,0.19145217078427468,0.6612165202697118,0.1473312985152006,0.18782141022384163,0.5041874438524246,0.30799114480614664,30,10,122.9951,3991.73,-0.39330000000001064,34.48000000000002
319,2022-11-16,0.20515990182757377,0.7002199739217758,0.09462011884897945,0.1819395232014358,0.4461904298514128,0.3718700363699879,10,14,123.243,3958.79,0.24790000000000134,-32.940000000000055
320,2022-11-17,0.18063933165235949,0.7631777308203957,0.05618294980376955,0.2459044874024888,0.333531128656533,0.4205643892702129,11,18,123.946,3946.56,0.703000000000003,-12.230000000000018
321,2022-11-18,0.17305303518386442,0.7552644110777799,0.07168256206547509,0.2653823925065808,0.390036755008623,0.3445808262331411,17,32,123.8169,3965.34,-0.129099999999994,18.7800000000002
324,2022-11-21,0.19381565554067492,0.717306312173605,0.08887803170364346,0.29024879075586796,0.3759742655242101,0.3337769443169236,16,39,124.6611,3949.94,0.8442000000000007,-15.400000000000091
325,2022-11-22,0.14570884639397258,0.6778062079101801,0.17648493475280697,0.20192839749730546,0.43652064038010746,0.36155097680882764,16,13,124.1986,4003.58,-0.4625000000000057,53.63999999999987
326,2022-11-23,0.16292380903744033,0.7391884045468436,0.09788778983056541,0.31686678727467854,0.5004515454173089,0.18268167426188783,18,15,123.734,4027.26,-0.46460000000000434,23.68000000000029
328,2022-11-25,0.14726172521855538,0.7497258000559621,0.10301247179846867,0.2605588129721582,0.3907455618493259,0.3486956236883998,77,20,123.3171,4026.12,-0.41689999999999827,-1.1400000000003274
331,2022-11-28,0.13427363459020847,0.7755794376134872,0.09014692172408101,0.25085460262025816,0.36023274569188135,0.3889126410171137,25,59,123.5866,3963.94,0.26950000000000784,-62.179999999999836
332,2022-11-29,0.1817564534333845,0.6757125491276383,0.14253099522708604,0.1765087657862089,0.3533660642802715,0.4701251683248715,48,55,123.6284,3957.63,0.04179999999999495,-6.309999999999945
333,2022-11-30,0.17017596785692454,0.7220754854856654,0.10774854095058234,0.20371657803102772,0.3908888700383681,0.4053945479293664,47,27,123.467,4080.11,-0.16140000000000043,122.48000000000002
334,2022-12-01,0.15104343988001345,0.7702764602005482,0.0786801048368215,0.20289721654728055,0.34860005401074884,0.4485027252882719,50,50,121.9697,4076.57,-1.4972999999999956,-3.5399999999999636
335,2022-12-02,0.1848630726580386,0.6666907867335755,0.1484461374702337,0.18082799020533757,0.3509442230686545,0.4682277868812283,46,30,121.9745,4071.7,0.004800000000003024,-4.870000000000346
338,2022-12-05,0.16134169028589015,0.7378783027331034,0.10078001646669922,0.20751588932442955,0.4354529933231633,0.357031114626585,27,41,122.5802,3998.84,0.6056999999999988,-72.85999999999967
339,2022-12-06,0.1799385941454342,0.686274435796908,0.13378696702420706,0.2422095142038805,0.44511180158172337,0.312678685305374,35,35,122.9649,3941.26,0.38469999999999516,-57.57999999999993
340,2022-12-07,0.1917782963265653,0.675577003847469,0.1326446982536029,0.1898270013523014,0.3849937232101665,0.42517927223268676,77,34,122.7015,3933.92,-0.2634000000000043,-7.3400000000001455
341,2022-12-08,0.20264896843582392,0.6848965453089408,0.11245448430472946,0.15222692506254784,0.4247226089771305,0.4230504630665694,53,28,122.3684,3963.51,-0.33310000000000173,29.590000000000146
342,2022-12-09,0.20443388520542413,0.6326867808220964,0.16287934486613126,0.21140903039999745,0.39111187999301095,0.3974790902917876,33,34,122.3712,3934.38,0.0028000000000076852,-29.13000000000011
345,2022-12-12,0.29599848482757807,0.6151858335360885,0.08881568897049869,0.16825712897588269,0.45564563995277557,0.3760972275725893,64,37,122.7245,3990.56,0.3533000000000044,56.179999999999836
346,2022-12-13,0.20495194257522115,0.6428843157327905,0.15216374421986387,0.15836274662856445,0.3863206852314084,0.4553165731648373,49,43,121.8116,4019.65,-0.9129000000000076,29.090000000000146
347,2022-12-14,0.11219073290980994,0.7510394354661306,0.1367698264796109,0.18301408885106923,0.3940778158364757,0.42290810405487017,42,31,121.7922,3995.32,-0.019400000000004525,-24.329999999999927
348,2022-12-15,0.1687263877903844,0.7235564446829735,0.10771716402922853,0.24386408975503096,0.44967514579184353,0.3064607601845637,94,48,122.5201,3895.75,0.7279000000000053,-99.57000000000016
349,2022-12-16,0.13726469997386884,0.7135112863385452,0.14922402261422488,0.19713219670070845,0.41406473497098145,0.38880307588048957,53,55,122.6127,3852.36,0.09260000000000446,-43.38999999999987
352,2022-12-19,0.2063684802324999,0.6731530955682198,0.12047842446537241,0.1908107830856282,0.36563148846228916,0.44355772734165955,42,78,122.5102,3817.66,-0.10250000000000625,-34.70000000000027
353,2022-12-20,0.19958204725900522,0.6304972406763297,0.16992071133035308,0.22683311163564213,0.42415350500959903,0.34901337639894336,52,32,122.1117,3821.62,-0.3984999999999985,3.9600000000000364
354,2022-12-21,0.12751856498006311,0.7333701906932725,0.13911125219116605,0.20162143330607146,0.4956779009145167,0.3027006705912451,36,36,122.2665,3878.44,0.1547999999999945,56.820000000000164
355,2022-12-22,0.1681229678484109,0.728292798766723,0.10358422958793545,0.17883641216515875,0.3378923221025616,0.48327126815759885,26,48,122.2105,3822.39,-0.055999999999997385,-56.05000000000018
356,2022-12-23,0.25220908038318157,0.6525809437997879,0.0952099708900336,0.28645573393441737,0.3950142360159329,0.3185300358371543,31,28,121.9579,3844.82,-0.25260000000000105,22.43000000000029
360,2022-12-27,0.24858468284289684,0.6723221189552738,0.07909319464177371,0.2720012161199276,0.4544706410024224,0.2735281501010787,62,82,121.7378,3829.25,-0.22010000000000218,-15.570000000000164
361,2022-12-28,0.18101557584539538,0.7448584187415338,0.07412600799673985,0.21683079876971462,0.36414970291985405,0.4190194935158447,31,27,121.9983,3783.22,0.2605000000000075,-46.0300000000002
362,2022-12-29,0.12371801990358264,0.7796679270618102,0.09661404881626363,0.16594864270288726,0.3822663589095583,0.45178501083686645,34,49,121.6556,3849.28,-0.34269999999999357,66.0600000000004
363,2022-12-30,0.1872416835071312,0.6813813884639077,0.13137692513151297,0.2831918293926513,0.3509802227172087,0.3658279340784505,36,53,121.4047,3839.5,-0.25090000000000146,-9.7800000000002
